rainfall11,rainfall13,rainfall2,tmax12,tmax11,tmax10,tmin9,tmin11,tmin8,tmean11,tmean12,tmean10,rh4,rh3,rh5,sta_press7,sta_press5,sta_press6,wind_speed4,wind_speed3,wind_speed2,cases1,cases2,cases3,cases4,cases5,target
1.6857142857142855,10.457142857142856,1.1285714285714286,32.428571428571416,30.75714285714286,30.585714285714282,24.442857142857147,23.71428571428571,24.542857142857148,27.242857142857147,28.37142857142857,27.357142857142854,80.42857142857143,77.57142857142857,83.42857142857143,1006.8571428571428,1007.1142857142858,1007.4285714285713,2.0,2.0,2.142857142857143,52,49,53,46,42,48
4.428571428571427,3.6285714285714286,4.6571428571428575,30.75714285714286,30.585714285714282,31.242857142857147,24.542857142857148,24.114285714285717,23.685714285714287,27.357142857142854,27.242857142857147,27.842857142857145,77.57142857142857,81.0,80.42857142857143,1007.4285714285713,1007.7285714285713,1007.1142857142858,2.0,2.142857142857143,2.0,48,52,49,53,46,57
3.2571428571428567,1.6857142857142855,3.942857142857144,30.585714285714282,31.242857142857147,31.357142857142854,23.685714285714287,24.442857142857147,24.271428571428572,27.842857142857145,27.357142857142854,27.97142857142857,81.0,82.42857142857143,77.57142857142857,1007.1142857142858,1007.2571428571428,1007.7285714285713,2.142857142857143,2.0,1.4285714285714286,57,48,52,49,53,43
9.085714285714284,4.428571428571427,12.971428571428573,31.242857142857147,31.357142857142854,30.628571428571423,24.271428571428572,24.542857142857148,23.57142857142857,27.97142857142857,27.842857142857145,27.17142857142857,82.42857142857143,84.0,81.0,1007.7285714285713,1007.0,1007.2571428571428,2.0,1.4285714285714286,1.5714285714285714,43,57,48,52,49,37
7.485714285714287,3.2571428571428567,4.885714285714286,31.357142857142854,30.628571428571423,32.628571428571426,23.57142857142857,23.685714285714287,24.285714285714285,27.17142857142857,27.97142857142857,28.45714285714286,84.0,84.14285714285714,82.42857142857143,1007.2571428571428,1005.7714285714287,1007.0,1.4285714285714286,1.5714285714285714,1.4285714285714286,37,43,57,48,52,55
2.3857142857142857,9.085714285714284,6.685714285714285,30.628571428571423,32.628571428571426,31.42857142857143,24.285714285714285,24.271428571428572,24.4,28.45714285714286,27.17142857142857,27.514285714285712,84.14285714285714,81.85714285714286,84.0,1007.0,1005.8857142857142,1005.7714285714287,1.5714285714285714,1.4285714285714286,1.7142857142857142,55,37,43,57,48,55
4.6000000000000005,7.485714285714287,5.628571428571428,32.628571428571426,31.42857142857143,32.92857142857143,24.4,23.57142857142857,25.02857142857143,27.514285714285712,28.45714285714286,28.614285714285717,81.85714285714286,85.57142857142857,84.14285714285714,1005.7714285714287,1007.4571428571428,1005.8857142857142,1.4285714285714286,1.7142857142857142,1.7142857142857142,55,55,37,43,57,67
4.885714285714286,2.3857142857142857,2.3142857142857136,31.42857142857143,32.92857142857143,32.957142857142856,25.02857142857143,24.285714285714285,24.814285714285717,28.614285714285717,27.514285714285712,28.67142857142857,85.57142857142857,86.42857142857143,81.85714285714286,1005.8857142857142,1006.2571428571428,1007.4571428571428,1.7142857142857142,1.7142857142857142,2.0,67,55,55,37,43,78
0.5428571428571428,4.6000000000000005,6.942857142857143,32.92857142857143,32.957142857142856,32.82857142857143,24.814285714285717,24.4,24.87142857142857,28.67142857142857,28.614285714285717,28.942857142857147,86.42857142857143,79.0,85.57142857142857,1007.4571428571428,1005.4714285714286,1006.2571428571428,1.7142857142857142,2.0,1.4285714285714286,78,67,55,55,37,94
1.1285714285714286,4.885714285714286,7.914285714285714,32.957142857142856,32.82857142857143,32.457142857142856,24.87142857142857,25.02857142857143,24.585714285714282,28.942857142857147,28.67142857142857,28.657142857142862,79.0,83.42857142857143,86.42857142857143,1006.2571428571428,1006.157142857143,1005.4714285714286,2.0,1.4285714285714286,1.8571428571428568,94,78,67,55,55,90
4.6571428571428575,0.5428571428571428,4.557142857142857,32.82857142857143,32.457142857142856,31.842857142857145,24.585714285714282,24.814285714285717,24.957142857142852,28.657142857142862,28.942857142857147,28.37142857142857,83.42857142857143,80.85714285714286,79.0,1005.4714285714286,1006.1857142857144,1006.157142857143,1.4285714285714286,1.8571428571428568,1.5714285714285714,90,94,78,67,55,76
3.942857142857144,1.1285714285714286,9.62857142857143,32.457142857142856,31.842857142857145,32.7,24.957142857142852,24.87142857142857,24.57142857142857,28.37142857142857,28.657142857142862,28.657142857142855,80.85714285714286,83.57142857142857,83.42857142857143,1006.157142857143,1006.1571428571428,1006.1857142857144,1.8571428571428568,1.5714285714285714,1.2857142857142858,76,90,94,78,67,73
12.971428571428573,4.6571428571428575,6.6000000000000005,31.842857142857145,32.7,33.628571428571426,24.57142857142857,24.585714285714282,24.585714285714282,28.657142857142855,28.37142857142857,29.3,83.57142857142857,84.85714285714286,80.85714285714286,1006.1857142857144,1007.0714285714283,1006.1571428571428,1.5714285714285714,1.2857142857142858,1.4285714285714286,73,76,90,94,78,85
4.885714285714286,3.942857142857144,2.657142857142857,32.7,33.628571428571426,31.642857142857146,24.585714285714282,24.957142857142852,24.685714285714283,29.3,28.657142857142855,28.114285714285717,84.85714285714286,84.28571428571429,83.57142857142857,1006.1571428571428,1007.3,1007.0714285714283,1.2857142857142858,1.4285714285714286,1.2857142857142858,85,73,76,90,94,30
6.685714285714285,12.971428571428573,1.242857142857143,33.628571428571426,31.642857142857146,31.542857142857148,24.685714285714283,24.57142857142857,24.885714285714283,28.114285714285717,29.3,28.07142857142857,84.28571428571429,82.28571428571429,84.85714285714286,1007.0714285714283,1006.5285714285714,1007.3,1.4285714285714286,1.2857142857142858,1.2857142857142858,30,85,73,76,90,42
5.628571428571428,4.885714285714286,14.414285714285713,31.642857142857146,31.542857142857148,33.042857142857144,24.885714285714283,24.585714285714282,24.67142857142857,28.07142857142857,28.114285714285717,28.885714285714286,82.28571428571429,83.57142857142857,84.28571428571429,1007.3,1007.2571428571428,1006.5285714285714,1.2857142857142858,1.2857142857142858,1.2857142857142858,42,30,85,73,76,75
2.3142857142857136,6.685714285714285,14.528571428571427,31.542857142857148,33.042857142857144,32.214285714285715,24.67142857142857,24.685714285714283,23.857142857142854,28.885714285714286,28.07142857142857,28.557142857142853,83.57142857142857,84.85714285714286,82.28571428571429,1006.5285714285714,1006.4714285714286,1007.2571428571428,1.2857142857142858,1.2857142857142858,1.0,75,42,30,85,73,92
6.942857142857143,5.628571428571428,0.4857142857142858,33.042857142857144,32.214285714285715,32.48571428571429,23.857142857142854,24.885714285714283,24.1,28.557142857142853,28.885714285714286,28.6,84.85714285714286,84.57142857142857,83.57142857142857,1007.2571428571428,1005.1,1006.4714285714286,1.2857142857142858,1.0,2.2857142857142856,92,75,42,30,85,75
7.914285714285714,2.3142857142857136,2.342857142857143,32.214285714285715,32.48571428571429,30.771428571428572,24.1,24.67142857142857,23.685714285714287,28.6,28.557142857142853,27.342857142857145,84.57142857142857,81.0,84.85714285714286,1006.4714285714286,1007.3142857142856,1005.1,1.0,2.2857142857142856,2.0,75,92,75,42,30,63
4.557142857142857,6.942857142857143,5.114285714285714,32.48571428571429,30.771428571428572,31.642857142857146,23.685714285714287,23.857142857142854,24.47142857142857,27.342857142857145,28.6,27.9,81.0,84.71428571428571,84.57142857142857,1005.1,1006.2,1007.3142857142856,2.2857142857142856,2.0,1.5714285714285714,63,75,92,75,42,56
9.62857142857143,7.914285714285714,16.142857142857142,30.771428571428572,31.642857142857146,31.557142857142853,24.47142857142857,24.1,24.52857142857143,27.9,27.342857142857145,27.614285714285717,84.71428571428571,83.71428571428571,81.0,1007.3142857142856,1004.157142857143,1006.2,2.0,1.5714285714285714,1.5714285714285714,56,63,75,92,75,103
6.6000000000000005,4.557142857142857,1.4857142857142858,31.642857142857146,31.557142857142853,32.25714285714286,24.52857142857143,23.685714285714287,24.2,27.614285714285717,27.9,28.385714285714286,83.71428571428571,83.0,84.71428571428571,1006.2,1006.1,1004.157142857143,1.5714285714285714,1.5714285714285714,1.2857142857142858,103,56,63,75,92,81
2.657142857142857,9.62857142857143,1.7714285714285716,31.557142857142853,32.25714285714286,30.857142857142854,24.2,24.47142857142857,24.342857142857145,28.385714285714286,27.614285714285717,27.728571428571424,83.0,81.14285714285714,83.71428571428571,1004.157142857143,1007.5285714285716,1006.1,1.5714285714285714,1.2857142857142858,1.2857142857142858,81,103,56,63,75,87
1.242857142857143,6.6000000000000005,3.7571428571428567,32.25714285714286,30.857142857142854,31.342857142857145,24.342857142857145,24.52857142857143,25.714285714285715,27.728571428571424,28.385714285714286,27.78571428571429,81.14285714285714,81.85714285714286,83.0,1006.1,1006.1428571428572,1007.5285714285716,1.2857142857142858,1.2857142857142858,1.8571428571428568,87,81,103,56,63,72
14.414285714285713,2.657142857142857,0.2,30.857142857142854,31.342857142857145,31.514285714285712,25.714285714285715,24.2,24.628571428571423,27.78571428571429,27.728571428571424,27.95714285714286,81.85714285714286,81.71428571428571,81.14285714285714,1007.5285714285716,1005.4285714285717,1006.1428571428572,1.2857142857142858,1.8571428571428568,1.2857142857142858,72,87,81,103,56,89
14.528571428571427,1.242857142857143,9.842857142857145,31.342857142857145,31.514285714285712,31.5,24.628571428571423,24.342857142857145,24.9,27.95714285714286,27.78571428571429,28.62857142857143,81.71428571428571,78.71428571428571,81.85714285714286,1006.1428571428572,1005.2428571428572,1005.4285714285717,1.8571428571428568,1.2857142857142858,1.5714285714285714,89,72,87,81,103,62
0.4857142857142858,14.414285714285713,0.31428571428571433,31.514285714285712,31.5,32.18571428571428,24.9,25.714285714285715,23.97142857142857,28.62857142857143,27.95714285714286,28.414285714285718,78.71428571428571,84.28571428571429,81.71428571428571,1005.4285714285717,1007.4571428571428,1005.2428571428572,1.2857142857142858,1.5714285714285714,1.4285714285714286,62,89,72,87,81,57
2.342857142857143,14.528571428571427,2.685714285714286,31.5,32.18571428571428,31.67142857142857,23.97142857142857,24.628571428571423,24.75714285714286,28.414285714285718,28.62857142857143,28.3,84.28571428571429,80.14285714285714,78.71428571428571,1005.2428571428572,1005.8571428571428,1007.4571428571428,1.5714285714285714,1.4285714285714286,1.7142857142857142,57,62,89,72,87,74
5.114285714285714,0.4857142857142858,5.0,32.18571428571428,31.67142857142857,32.10000000000001,24.75714285714286,24.9,25.08571428571429,28.3,28.414285714285718,28.042857142857148,80.14285714285714,80.14285714285714,84.28571428571429,1007.4571428571428,1004.9,1005.8571428571428,1.4285714285714286,1.7142857142857142,1.2857142857142858,74,57,62,89,72,41
16.142857142857142,2.342857142857143,0.4714285714285714,31.67142857142857,32.10000000000001,32.75714285714285,25.08571428571429,23.97142857142857,25.014285714285712,28.042857142857148,28.3,28.785714285714285,80.14285714285714,81.28571428571429,80.14285714285714,1005.8571428571428,1005.5142857142856,1004.9,1.7142857142857142,1.2857142857142858,1.8571428571428568,41,74,57,62,89,12
1.4857142857142858,5.114285714285714,5.4,32.10000000000001,32.75714285714285,32.72857142857143,25.014285714285712,24.75714285714286,25.4,28.785714285714285,28.042857142857148,28.92857142857143,81.28571428571429,79.28571428571429,80.14285714285714,1004.9,1007.4,1005.5142857142856,1.2857142857142858,1.8571428571428568,1.7142857142857142,12,41,74,57,62,45
1.7714285714285716,16.142857142857142,0.2,32.75714285714285,32.72857142857143,32.82857142857142,25.4,25.08571428571429,24.485714285714284,28.92857142857143,28.785714285714285,28.942857142857147,79.28571428571429,81.71428571428571,81.28571428571429,1005.5142857142856,1007.2571428571428,1007.4,1.8571428571428568,1.7142857142857142,1.8571428571428568,45,12,41,74,57,57
3.7571428571428567,1.4857142857142858,7.528571428571429,32.72857142857143,32.82857142857142,33.071428571428584,24.485714285714284,25.014285714285712,25.128571428571433,28.942857142857147,28.92857142857143,29.228571428571428,81.71428571428571,80.42857142857143,79.28571428571429,1007.4,1006.5857142857144,1007.2571428571428,1.7142857142857142,1.8571428571428568,2.142857142857143,57,45,12,41,74,80
0.2,1.7714285714285716,3.0285714285714285,32.82857142857142,33.071428571428584,31.57142857142857,25.128571428571433,25.4,23.842857142857145,29.228571428571428,28.942857142857147,28.02857142857143,80.42857142857143,85.57142857142857,81.71428571428571,1007.2571428571428,1006.6428571428572,1006.5857142857144,1.8571428571428568,2.142857142857143,2.2857142857142856,80,57,45,12,41,76
9.842857142857145,3.7571428571428567,3.4285714285714284,33.071428571428584,31.57142857142857,33.557142857142864,23.842857142857145,24.485714285714284,23.95714285714286,28.02857142857143,29.228571428571428,29.357142857142854,85.57142857142857,86.7142857142857,80.42857142857143,1006.5857142857144,1004.8714285714284,1006.6428571428572,2.142857142857143,2.2857142857142856,2.0,76,80,57,45,12,91
0.31428571428571433,0.2,0.12857142857142856,31.57142857142857,33.557142857142864,32.91428571428572,23.95714285714286,25.128571428571433,24.47142857142857,29.357142857142854,28.02857142857143,28.37142857142857,86.7142857142857,78.14285714285714,85.57142857142857,1006.6428571428572,1005.7428571428572,1004.8714285714284,2.2857142857142856,2.0,2.571428571428572,91,76,80,57,45,85
2.685714285714286,9.842857142857145,1.342857142857143,33.557142857142864,32.91428571428572,32.75714285714285,24.47142857142857,23.842857142857145,24.214285714285715,28.37142857142857,29.357142857142854,28.37142857142857,78.14285714285714,75.85714285714286,86.7142857142857,1004.8714285714284,1005.2142857142856,1005.7428571428572,2.0,2.571428571428572,2.2857142857142856,85,91,76,80,57,46
5.0,0.31428571428571433,3.814285714285714,32.91428571428572,32.75714285714285,33.42857142857143,24.214285714285715,23.95714285714286,24.685714285714287,28.37142857142857,28.37142857142857,28.942857142857147,75.85714285714286,82.57142857142857,78.14285714285714,1005.7428571428572,1007.0142857142856,1005.2142857142856,2.571428571428572,2.2857142857142856,2.4285714285714284,46,85,91,76,80,96
0.4714285714285714,2.685714285714286,1.25,32.75714285714285,33.42857142857143,32.542857142857144,24.685714285714287,24.47142857142857,24.142857142857146,28.942857142857147,28.37142857142857,28.385714285714283,82.57142857142857,86.0,75.85714285714286,1005.2142857142856,1007.4142857142856,1007.0142857142856,2.2857142857142856,2.4285714285714284,2.5,96,46,85,91,76,85
5.4,5.0,0.4857142857142857,33.42857142857143,32.542857142857144,32.82857142857143,24.142857142857146,24.214285714285715,23.628571428571423,28.385714285714283,28.942857142857147,28.78571428571429,86.0,83.125,82.57142857142857,1007.0142857142856,1007.5285714285716,1007.4142857142856,2.4285714285714284,2.5,2.4285714285714284,85,96,46,85,91,63
0.2,0.4714285714285714,0.9285714285714286,32.542857142857144,32.82857142857143,31.228571428571428,23.628571428571423,24.685714285714287,23.82857142857143,28.78571428571429,28.385714285714283,27.7,83.125,78.71428571428571,86.0,1007.4142857142856,1010.0571428571428,1007.5285714285716,2.5,2.4285714285714284,2.0,63,85,96,46,85,72
7.528571428571429,5.4,16.12857142857143,32.82857142857143,31.228571428571428,28.857142857142854,23.82857142857143,24.142857142857146,23.67142857142857,27.7,28.78571428571429,26.271428571428572,78.71428571428571,84.57142857142857,83.125,1007.5285714285716,1006.2,1010.0571428571428,2.4285714285714284,2.0,1.7142857142857142,72,63,85,96,46,76
3.0285714285714285,0.2,4.7,31.228571428571428,28.857142857142854,32.285714285714285,23.67142857142857,23.628571428571423,24.57142857142857,26.271428571428572,27.7,28.07142857142857,84.57142857142857,89.2857142857143,78.71428571428571,1010.0571428571428,1006.7285714285713,1006.2,2.0,1.7142857142857142,3.0,76,72,63,85,96,77
3.4285714285714284,7.528571428571429,0.35714285714285715,28.857142857142854,32.285714285714285,32.7,24.57142857142857,23.82857142857143,23.914285714285718,28.07142857142857,26.271428571428572,28.20000000000001,89.2857142857143,86.14285714285714,84.57142857142857,1006.2,1007.5428571428572,1006.7285714285713,1.7142857142857142,3.0,2.571428571428572,77,76,72,63,85,58
0.12857142857142856,3.0285714285714285,0.0,32.285714285714285,32.7,32.01428571428572,23.914285714285718,23.67142857142857,24.2875,28.20000000000001,28.07142857142857,28.314285714285717,86.14285714285714,79.42857142857143,89.2857142857143,1006.7285714285713,1009.6142857142858,1007.5428571428572,3.0,2.571428571428572,2.4285714285714284,58,77,76,72,63,83
1.342857142857143,3.4285714285714284,0.6428571428571429,32.7,32.01428571428572,30.185714285714287,24.2875,24.57142857142857,24.314285714285717,28.314285714285717,28.20000000000001,27.07142857142857,79.42857142857143,76.71428571428571,86.14285714285714,1007.5428571428572,1009.8142857142856,1009.6142857142858,2.571428571428572,2.4285714285714284,3.0,83,58,77,76,72,62
3.814285714285714,0.12857142857142856,1.542857142857143,32.01428571428572,30.185714285714287,31.25,24.314285714285717,23.914285714285718,24.25714285714286,27.07142857142857,28.314285714285717,27.775,76.71428571428571,78.14285714285714,79.42857142857143,1009.6142857142858,1009.5285714285714,1009.8142857142856,2.4285714285714284,3.0,2.571428571428572,62,83,58,77,76,64
1.25,1.342857142857143,0.0,30.185714285714287,31.25,32.81428571428572,24.25714285714286,24.2875,23.6,27.775,27.07142857142857,28.58571428571429,78.14285714285714,81.28571428571429,76.71428571428571,1009.8142857142856,1011.2428571428572,1009.5285714285714,3.0,2.571428571428572,2.4285714285714284,64,62,83,58,77,48
0.4857142857142857,3.814285714285714,0.0,31.25,32.81428571428572,29.885714285714283,23.6,24.314285714285717,23.6,28.58571428571429,27.775,27.085714285714282,81.28571428571429,75.28571428571429,78.14285714285714,1009.5285714285714,1009.4142857142856,1011.2428571428572,2.571428571428572,2.4285714285714284,2.4285714285714284,48,64,62,83,58,48
0.9285714285714286,1.25,0.1142857142857143,32.81428571428572,29.885714285714283,29.157142857142862,23.6,24.25714285714286,23.114285714285717,27.085714285714282,28.58571428571429,26.4,75.28571428571429,75.0,81.28571428571429,1011.2428571428572,1009.0285714285714,1009.4142857142856,2.4285714285714284,2.4285714285714284,3.1428571428571432,48,48,64,62,83,44
16.12857142857143,0.4857142857142857,7.414285714285714,29.885714285714283,29.157142857142862,29.857142857142854,23.114285714285717,23.6,22.857142857142854,26.4,27.085714285714282,26.75714285714286,75.0,76.85714285714286,75.28571428571429,1009.4142857142856,1009.2857142857144,1009.0285714285714,2.4285714285714284,3.1428571428571432,2.7142857142857144,44,48,48,64,62,48
4.7,0.9285714285714286,1.6,29.157142857142862,29.857142857142854,31.957142857142852,22.857142857142854,23.6,23.62857142857143,26.75714285714286,26.4,27.57142857142857,76.85714285714286,79.85714285714286,75.0,1009.0285714285714,1010.6571428571428,1009.2857142857144,3.1428571428571432,2.7142857142857144,2.8571428571428568,48,44,48,48,64,29
0.35714285714285715,16.12857142857143,2.0571428571428574,29.857142857142854,31.957142857142852,32.528571428571425,23.62857142857143,23.114285714285717,24.357142857142854,27.57142857142857,26.75714285714286,27.7,79.85714285714286,82.57142857142857,76.85714285714286,1009.2857142857144,1010.0428571428572,1010.6571428571428,2.7142857142857144,2.8571428571428568,2.142857142857143,29,48,44,48,48,32
0.0,4.7,7.971428571428571,31.957142857142852,32.528571428571425,32.31428571428571,24.357142857142854,22.857142857142854,24.04285714285714,27.7,27.57142857142857,27.985714285714288,82.57142857142857,84.0,79.85714285714286,1010.6571428571428,1006.2714285714287,1010.0428571428572,2.8571428571428568,2.142857142857143,2.142857142857143,32,29,48,44,48,49
0.6428571428571429,0.35714285714285715,1.6,32.528571428571425,32.31428571428571,32.67142857142857,24.04285714285714,23.62857142857143,24.385714285714286,27.985714285714288,27.7,28.52857142857143,84.0,83.42857142857143,82.57142857142857,1010.0428571428572,1007.9714285714286,1006.2714285714287,2.142857142857143,2.142857142857143,2.0,49,32,29,48,44,76
1.542857142857143,0.0,4.514285714285714,32.31428571428571,32.67142857142857,33.4,24.385714285714286,24.357142857142854,24.214285714285715,28.52857142857143,27.985714285714288,28.728571428571428,83.42857142857143,80.85714285714286,84.0,1006.2714285714287,1008.2714285714287,1007.9714285714286,2.142857142857143,2.0,2.142857142857143,76,49,32,29,48,88
0.0,0.6428571428571429,1.4,32.67142857142857,33.4,34.214285714285715,24.214285714285715,24.04285714285714,24.52857142857143,28.728571428571428,28.52857142857143,29.314285714285717,80.85714285714286,80.71428571428571,83.42857142857143,1007.9714285714286,1007.9285714285713,1008.2714285714287,2.0,2.142857142857143,2.0,88,76,49,32,29,89
0.0,1.542857142857143,0.31428571428571433,33.4,34.214285714285715,33.27142857142858,24.52857142857143,24.385714285714286,24.71428571428571,29.314285714285717,28.728571428571428,28.75714285714286,80.71428571428571,82.14285714285714,80.85714285714286,1008.2714285714287,1008.4571428571428,1007.9285714285713,2.142857142857143,2.0,2.142857142857143,89,88,76,49,32,107
0.1142857142857143,0.0,3.8571428571428568,34.214285714285715,33.27142857142858,33.528571428571425,24.71428571428571,24.214285714285715,24.942857142857147,28.75714285714286,29.314285714285717,29.02857142857143,82.14285714285714,83.0,80.71428571428571,1007.9285714285713,1008.9142857142856,1008.4571428571428,2.0,2.142857142857143,1.8571428571428568,107,89,88,76,49,126
7.414285714285714,0.0,1.7,33.27142857142858,33.528571428571425,33.0,24.942857142857147,24.52857142857143,24.45714285714286,29.02857142857143,28.75714285714286,28.885714285714283,83.0,85.0,82.14285714285714,1008.4571428571428,1006.6857142857144,1008.9142857142856,2.142857142857143,1.8571428571428568,1.5714285714285714,126,107,89,88,76,151
1.6,0.1142857142857143,0.9714285714285716,33.528571428571425,33.0,31.37142857142857,24.45714285714286,24.71428571428571,24.32857142857143,28.885714285714283,29.02857142857143,28.185714285714283,85.0,82.14285714285714,83.0,1008.9142857142856,1005.1,1006.6857142857144,1.8571428571428568,1.5714285714285714,1.8571428571428568,151,126,107,89,88,176
2.0571428571428574,7.414285714285714,4.942857142857143,33.0,31.37142857142857,31.942857142857147,24.32857142857143,24.942857142857147,25.285714285714285,28.185714285714283,28.885714285714283,28.214285714285715,82.14285714285714,81.71428571428571,85.0,1006.6857142857144,1006.9142857142856,1005.1,1.5714285714285714,1.8571428571428568,1.5714285714285714,176,151,126,107,89,253
7.971428571428571,1.6,0.9,31.37142857142857,31.942857142857147,33.114285714285714,25.285714285714285,24.45714285714286,25.857142857142854,28.214285714285715,28.185714285714283,28.74285714285714,81.71428571428571,84.42857142857143,82.14285714285714,1005.1,1007.3285714285713,1006.9142857142856,1.8571428571428568,1.5714285714285714,1.5714285714285714,253,176,151,126,107,337
1.6,2.0571428571428574,2.7857142857142856,31.942857142857147,33.114285714285714,33.357142857142854,25.857142857142854,24.32857142857143,25.271428571428572,28.74285714285714,28.214285714285715,29.342857142857145,84.42857142857143,83.57142857142857,81.71428571428571,1006.9142857142856,1008.0428571428572,1007.3285714285713,1.5714285714285714,1.5714285714285714,1.7142857142857142,337,253,176,151,126,345
4.514285714285714,7.971428571428571,5.728571428571428,33.114285714285714,33.357142857142854,33.428571428571416,25.271428571428572,25.285714285714285,25.314285714285717,29.342857142857145,28.74285714285714,29.685714285714283,83.57142857142857,84.0,84.42857142857143,1007.3285714285713,1007.2857142857144,1008.0428571428572,1.5714285714285714,1.7142857142857142,1.2857142857142858,345,337,253,176,151,428
1.4,1.6,6.3,33.357142857142854,33.428571428571416,32.385714285714286,25.314285714285717,25.857142857142854,25.814285714285717,29.685714285714283,29.342857142857145,28.857142857142854,84.0,85.42857142857143,83.57142857142857,1008.0428571428572,1008.2285714285716,1007.2857142857144,1.7142857142857142,1.2857142857142858,1.2857142857142858,428,345,337,253,176,435
0.31428571428571433,4.514285714285714,17.12857142857143,33.428571428571416,32.385714285714286,32.214285714285715,25.814285714285717,25.271428571428572,25.78571428571429,28.857142857142854,29.685714285714283,28.785714285714285,85.42857142857143,85.0,84.0,1007.2857142857144,1007.6571428571428,1008.2285714285716,1.2857142857142858,1.2857142857142858,1.5714285714285714,435,428,345,337,253,429
3.8571428571428568,1.4,6.200000000000001,32.385714285714286,32.214285714285715,33.128571428571426,25.78571428571429,25.314285714285717,25.2,28.785714285714285,28.857142857142854,29.485714285714288,85.0,84.0,85.42857142857143,1008.2285714285716,1007.0714285714287,1007.6571428571428,1.2857142857142858,1.5714285714285714,1.7142857142857142,429,435,428,345,337,355
1.7,0.31428571428571433,2.071428571428572,32.214285714285715,33.128571428571426,33.4,25.2,25.814285714285717,25.271428571428572,29.485714285714288,28.785714285714285,29.6,84.0,85.71428571428571,85.0,1007.6571428571428,1008.1285714285713,1007.0714285714287,1.5714285714285714,1.7142857142857142,1.4285714285714286,355,429,435,428,345,357
