rainfall11,rainfall13,tmax12,tmax11,tmin9,tmin11,tmean11,tmean12,rh4,rh3,rh5,rh6,wind_speed4,wind_speed3,wind_speed5,wind_speed6,cases1,cases2,cases3,cases4,cases5,cases6,cases7,cases8,target
9.085714285714284,4.428571428571427,31.242857142857147,31.357142857142854,24.271428571428572,24.542857142857148,27.97142857142857,27.842857142857145,82.42857142857143,84.0,81.0,77.57142857142857,2.0,1.4285714285714286,2.142857142857143,2.0,43,57,48,52,49,53,46,42,37
7.485714285714287,3.2571428571428567,31.357142857142854,30.628571428571423,23.57142857142857,23.685714285714287,27.17142857142857,27.97142857142857,84.0,84.14285714285714,82.42857142857143,81.0,1.4285714285714286,1.5714285714285714,2.0,2.142857142857143,37,43,57,48,52,49,53,46,55
2.3857142857142857,9.085714285714284,30.628571428571423,32.628571428571426,24.285714285714285,24.271428571428572,28.45714285714286,27.17142857142857,84.14285714285714,81.85714285714286,84.0,82.42857142857143,1.5714285714285714,1.4285714285714286,1.4285714285714286,2.0,55,37,43,57,48,52,49,53,55
4.6000000000000005,7.485714285714287,32.628571428571426,31.42857142857143,24.4,23.57142857142857,27.514285714285712,28.45714285714286,81.85714285714286,85.57142857142857,84.14285714285714,84.0,1.4285714285714286,1.7142857142857142,1.5714285714285714,1.4285714285714286,55,55,37,43,57,48,52,49,67
4.885714285714286,2.3857142857142857,31.42857142857143,32.92857142857143,25.02857142857143,24.285714285714285,28.614285714285717,27.514285714285712,85.57142857142857,86.42857142857143,81.85714285714286,84.14285714285714,1.7142857142857142,1.7142857142857142,1.4285714285714286,1.5714285714285714,67,55,55,37,43,57,48,52,78
0.5428571428571428,4.6000000000000005,32.92857142857143,32.957142857142856,24.814285714285717,24.4,28.67142857142857,28.614285714285717,86.42857142857143,79.0,85.57142857142857,81.85714285714286,1.7142857142857142,2.0,1.7142857142857142,1.4285714285714286,78,67,55,55,37,43,57,48,94
1.1285714285714286,4.885714285714286,32.957142857142856,32.82857142857143,24.87142857142857,25.02857142857143,28.942857142857147,28.67142857142857,79.0,83.42857142857143,86.42857142857143,85.57142857142857,2.0,1.4285714285714286,1.7142857142857142,1.7142857142857142,94,78,67,55,55,37,43,57,90
4.6571428571428575,0.5428571428571428,32.82857142857143,32.457142857142856,24.585714285714282,24.814285714285717,28.657142857142862,28.942857142857147,83.42857142857143,80.85714285714286,79.0,86.42857142857143,1.4285714285714286,1.8571428571428568,2.0,1.7142857142857142,90,94,78,67,55,55,37,43,76
3.942857142857144,1.1285714285714286,32.457142857142856,31.842857142857145,24.957142857142852,24.87142857142857,28.37142857142857,28.657142857142862,80.85714285714286,83.57142857142857,83.42857142857143,79.0,1.8571428571428568,1.5714285714285714,1.4285714285714286,2.0,76,90,94,78,67,55,55,37,73
12.971428571428573,4.6571428571428575,31.842857142857145,32.7,24.57142857142857,24.585714285714282,28.657142857142855,28.37142857142857,83.57142857142857,84.85714285714286,80.85714285714286,83.42857142857143,1.5714285714285714,1.2857142857142858,1.8571428571428568,1.4285714285714286,73,76,90,94,78,67,55,55,85
4.885714285714286,3.942857142857144,32.7,33.628571428571426,24.585714285714282,24.957142857142852,29.3,28.657142857142855,84.85714285714286,84.28571428571429,83.57142857142857,80.85714285714286,1.2857142857142858,1.4285714285714286,1.5714285714285714,1.8571428571428568,85,73,76,90,94,78,67,55,30
6.685714285714285,12.971428571428573,33.628571428571426,31.642857142857146,24.685714285714283,24.57142857142857,28.114285714285717,29.3,84.28571428571429,82.28571428571429,84.85714285714286,83.57142857142857,1.4285714285714286,1.2857142857142858,1.2857142857142858,1.5714285714285714,30,85,73,76,90,94,78,67,42
5.628571428571428,4.885714285714286,31.642857142857146,31.542857142857148,24.885714285714283,24.585714285714282,28.07142857142857,28.114285714285717,82.28571428571429,83.57142857142857,84.28571428571429,84.85714285714286,1.2857142857142858,1.2857142857142858,1.4285714285714286,1.2857142857142858,42,30,85,73,76,90,94,78,75
2.3142857142857136,6.685714285714285,31.542857142857148,33.042857142857144,24.67142857142857,24.685714285714283,28.885714285714286,28.07142857142857,83.57142857142857,84.85714285714286,82.28571428571429,84.28571428571429,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.4285714285714286,75,42,30,85,73,76,90,94,92
6.942857142857143,5.628571428571428,33.042857142857144,32.214285714285715,23.857142857142854,24.885714285714283,28.557142857142853,28.885714285714286,84.85714285714286,84.57142857142857,83.57142857142857,82.28571428571429,1.2857142857142858,1.0,1.2857142857142858,1.2857142857142858,92,75,42,30,85,73,76,90,75
7.914285714285714,2.3142857142857136,32.214285714285715,32.48571428571429,24.1,24.67142857142857,28.6,28.557142857142853,84.57142857142857,81.0,84.85714285714286,83.57142857142857,1.0,2.2857142857142856,1.2857142857142858,1.2857142857142858,75,92,75,42,30,85,73,76,63
4.557142857142857,6.942857142857143,32.48571428571429,30.771428571428572,23.685714285714287,23.857142857142854,27.342857142857145,28.6,81.0,84.71428571428571,84.57142857142857,84.85714285714286,2.2857142857142856,2.0,1.0,1.2857142857142858,63,75,92,75,42,30,85,73,56
9.62857142857143,7.914285714285714,30.771428571428572,31.642857142857146,24.47142857142857,24.1,27.9,27.342857142857145,84.71428571428571,83.71428571428571,81.0,84.57142857142857,2.0,1.5714285714285714,2.2857142857142856,1.0,56,63,75,92,75,42,30,85,103
6.6000000000000005,4.557142857142857,31.642857142857146,31.557142857142853,24.52857142857143,23.685714285714287,27.614285714285717,27.9,83.71428571428571,83.0,84.71428571428571,81.0,1.5714285714285714,1.5714285714285714,2.0,2.2857142857142856,103,56,63,75,92,75,42,30,81
2.657142857142857,9.62857142857143,31.557142857142853,32.25714285714286,24.2,24.47142857142857,28.385714285714286,27.614285714285717,83.0,81.14285714285714,83.71428571428571,84.71428571428571,1.5714285714285714,1.2857142857142858,1.5714285714285714,2.0,81,103,56,63,75,92,75,42,87
1.242857142857143,6.6000000000000005,32.25714285714286,30.857142857142854,24.342857142857145,24.52857142857143,27.728571428571424,28.385714285714286,81.14285714285714,81.85714285714286,83.0,83.71428571428571,1.2857142857142858,1.2857142857142858,1.5714285714285714,1.5714285714285714,87,81,103,56,63,75,92,75,72
14.414285714285713,2.657142857142857,30.857142857142854,31.342857142857145,25.714285714285715,24.2,27.78571428571429,27.728571428571424,81.85714285714286,81.71428571428571,81.14285714285714,83.0,1.2857142857142858,1.8571428571428568,1.2857142857142858,1.5714285714285714,72,87,81,103,56,63,75,92,89
14.528571428571427,1.242857142857143,31.342857142857145,31.514285714285712,24.628571428571423,24.342857142857145,27.95714285714286,27.78571428571429,81.71428571428571,78.71428571428571,81.85714285714286,81.14285714285714,1.8571428571428568,1.2857142857142858,1.2857142857142858,1.2857142857142858,89,72,87,81,103,56,63,75,62
0.4857142857142858,14.414285714285713,31.514285714285712,31.5,24.9,25.714285714285715,28.62857142857143,27.95714285714286,78.71428571428571,84.28571428571429,81.71428571428571,81.85714285714286,1.2857142857142858,1.5714285714285714,1.8571428571428568,1.2857142857142858,62,89,72,87,81,103,56,63,57
2.342857142857143,14.528571428571427,31.5,32.18571428571428,23.97142857142857,24.628571428571423,28.414285714285718,28.62857142857143,84.28571428571429,80.14285714285714,78.71428571428571,81.71428571428571,1.5714285714285714,1.4285714285714286,1.2857142857142858,1.8571428571428568,57,62,89,72,87,81,103,56,74
5.114285714285714,0.4857142857142858,32.18571428571428,31.67142857142857,24.75714285714286,24.9,28.3,28.414285714285718,80.14285714285714,80.14285714285714,84.28571428571429,78.71428571428571,1.4285714285714286,1.7142857142857142,1.5714285714285714,1.2857142857142858,74,57,62,89,72,87,81,103,41
16.142857142857142,2.342857142857143,31.67142857142857,32.10000000000001,25.08571428571429,23.97142857142857,28.042857142857148,28.3,80.14285714285714,81.28571428571429,80.14285714285714,84.28571428571429,1.7142857142857142,1.2857142857142858,1.4285714285714286,1.5714285714285714,41,74,57,62,89,72,87,81,12
1.4857142857142858,5.114285714285714,32.10000000000001,32.75714285714285,25.014285714285712,24.75714285714286,28.785714285714285,28.042857142857148,81.28571428571429,79.28571428571429,80.14285714285714,80.14285714285714,1.2857142857142858,1.8571428571428568,1.7142857142857142,1.4285714285714286,12,41,74,57,62,89,72,87,45
1.7714285714285716,16.142857142857142,32.75714285714285,32.72857142857143,25.4,25.08571428571429,28.92857142857143,28.785714285714285,79.28571428571429,81.71428571428571,81.28571428571429,80.14285714285714,1.8571428571428568,1.7142857142857142,1.2857142857142858,1.7142857142857142,45,12,41,74,57,62,89,72,57
3.7571428571428567,1.4857142857142858,32.72857142857143,32.82857142857142,24.485714285714284,25.014285714285712,28.942857142857147,28.92857142857143,81.71428571428571,80.42857142857143,79.28571428571429,81.28571428571429,1.7142857142857142,1.8571428571428568,1.8571428571428568,1.2857142857142858,57,45,12,41,74,57,62,89,80
0.2,1.7714285714285716,32.82857142857142,33.071428571428584,25.128571428571433,25.4,29.228571428571428,28.942857142857147,80.42857142857143,85.57142857142857,81.71428571428571,79.28571428571429,1.8571428571428568,2.142857142857143,1.7142857142857142,1.8571428571428568,80,57,45,12,41,74,57,62,76
9.842857142857145,3.7571428571428567,33.071428571428584,31.57142857142857,23.842857142857145,24.485714285714284,28.02857142857143,29.228571428571428,85.57142857142857,86.7142857142857,80.42857142857143,81.71428571428571,2.142857142857143,2.2857142857142856,1.8571428571428568,1.7142857142857142,76,80,57,45,12,41,74,57,91
0.31428571428571433,0.2,31.57142857142857,33.557142857142864,23.95714285714286,25.128571428571433,29.357142857142854,28.02857142857143,86.7142857142857,78.14285714285714,85.57142857142857,80.42857142857143,2.2857142857142856,2.0,2.142857142857143,1.8571428571428568,91,76,80,57,45,12,41,74,85
2.685714285714286,9.842857142857145,33.557142857142864,32.91428571428572,24.47142857142857,23.842857142857145,28.37142857142857,29.357142857142854,78.14285714285714,75.85714285714286,86.7142857142857,85.57142857142857,2.0,2.571428571428572,2.2857142857142856,2.142857142857143,85,91,76,80,57,45,12,41,46
5.0,0.31428571428571433,32.91428571428572,32.75714285714285,24.214285714285715,23.95714285714286,28.37142857142857,28.37142857142857,75.85714285714286,82.57142857142857,78.14285714285714,86.7142857142857,2.571428571428572,2.2857142857142856,2.0,2.2857142857142856,46,85,91,76,80,57,45,12,96
0.4714285714285714,2.685714285714286,32.75714285714285,33.42857142857143,24.685714285714287,24.47142857142857,28.942857142857147,28.37142857142857,82.57142857142857,86.0,75.85714285714286,78.14285714285714,2.2857142857142856,2.4285714285714284,2.571428571428572,2.0,96,46,85,91,76,80,57,45,85
5.4,5.0,33.42857142857143,32.542857142857144,24.142857142857146,24.214285714285715,28.385714285714283,28.942857142857147,86.0,83.125,82.57142857142857,75.85714285714286,2.4285714285714284,2.5,2.2857142857142856,2.571428571428572,85,96,46,85,91,76,80,57,63
0.2,0.4714285714285714,32.542857142857144,32.82857142857143,23.628571428571423,24.685714285714287,28.78571428571429,28.385714285714283,83.125,78.71428571428571,86.0,82.57142857142857,2.5,2.4285714285714284,2.4285714285714284,2.2857142857142856,63,85,96,46,85,91,76,80,72
7.528571428571429,5.4,32.82857142857143,31.228571428571428,23.82857142857143,24.142857142857146,27.7,28.78571428571429,78.71428571428571,84.57142857142857,83.125,86.0,2.4285714285714284,2.0,2.5,2.4285714285714284,72,63,85,96,46,85,91,76,76
3.0285714285714285,0.2,31.228571428571428,28.857142857142854,23.67142857142857,23.628571428571423,26.271428571428572,27.7,84.57142857142857,89.2857142857143,78.71428571428571,83.125,2.0,1.7142857142857142,2.4285714285714284,2.5,76,72,63,85,96,46,85,91,77
3.4285714285714284,7.528571428571429,28.857142857142854,32.285714285714285,24.57142857142857,23.82857142857143,28.07142857142857,26.271428571428572,89.2857142857143,86.14285714285714,84.57142857142857,78.71428571428571,1.7142857142857142,3.0,2.0,2.4285714285714284,77,76,72,63,85,96,46,85,58
0.12857142857142856,3.0285714285714285,32.285714285714285,32.7,23.914285714285718,23.67142857142857,28.20000000000001,28.07142857142857,86.14285714285714,79.42857142857143,89.2857142857143,84.57142857142857,3.0,2.571428571428572,1.7142857142857142,2.0,58,77,76,72,63,85,96,46,83
1.342857142857143,3.4285714285714284,32.7,32.01428571428572,24.2875,24.57142857142857,28.314285714285717,28.20000000000001,79.42857142857143,76.71428571428571,86.14285714285714,89.2857142857143,2.571428571428572,2.4285714285714284,3.0,1.7142857142857142,83,58,77,76,72,63,85,96,62
3.814285714285714,0.12857142857142856,32.01428571428572,30.185714285714287,24.314285714285717,23.914285714285718,27.07142857142857,28.314285714285717,76.71428571428571,78.14285714285714,79.42857142857143,86.14285714285714,2.4285714285714284,3.0,2.571428571428572,3.0,62,83,58,77,76,72,63,85,64
1.25,1.342857142857143,30.185714285714287,31.25,24.25714285714286,24.2875,27.775,27.07142857142857,78.14285714285714,81.28571428571429,76.71428571428571,79.42857142857143,3.0,2.571428571428572,2.4285714285714284,2.571428571428572,64,62,83,58,77,76,72,63,48
0.4857142857142857,3.814285714285714,31.25,32.81428571428572,23.6,24.314285714285717,28.58571428571429,27.775,81.28571428571429,75.28571428571429,78.14285714285714,76.71428571428571,2.571428571428572,2.4285714285714284,3.0,2.4285714285714284,48,64,62,83,58,77,76,72,48
0.9285714285714286,1.25,32.81428571428572,29.885714285714283,23.6,24.25714285714286,27.085714285714282,28.58571428571429,75.28571428571429,75.0,81.28571428571429,78.14285714285714,2.4285714285714284,2.4285714285714284,2.571428571428572,3.0,48,48,64,62,83,58,77,76,44
16.12857142857143,0.4857142857142857,29.885714285714283,29.157142857142862,23.114285714285717,23.6,26.4,27.085714285714282,75.0,76.85714285714286,75.28571428571429,81.28571428571429,2.4285714285714284,3.1428571428571432,2.4285714285714284,2.571428571428572,44,48,48,64,62,83,58,77,48
4.7,0.9285714285714286,29.157142857142862,29.857142857142854,22.857142857142854,23.6,26.75714285714286,26.4,76.85714285714286,79.85714285714286,75.0,75.28571428571429,3.1428571428571432,2.7142857142857144,2.4285714285714284,2.4285714285714284,48,44,48,48,64,62,83,58,29
0.35714285714285715,16.12857142857143,29.857142857142854,31.957142857142852,23.62857142857143,23.114285714285717,27.57142857142857,26.75714285714286,79.85714285714286,82.57142857142857,76.85714285714286,75.0,2.7142857142857144,2.8571428571428568,3.1428571428571432,2.4285714285714284,29,48,44,48,48,64,62,83,32
0.0,4.7,31.957142857142852,32.528571428571425,24.357142857142854,22.857142857142854,27.7,27.57142857142857,82.57142857142857,84.0,79.85714285714286,76.85714285714286,2.8571428571428568,2.142857142857143,2.7142857142857144,3.1428571428571432,32,29,48,44,48,48,64,62,49
0.6428571428571429,0.35714285714285715,32.528571428571425,32.31428571428571,24.04285714285714,23.62857142857143,27.985714285714288,27.7,84.0,83.42857142857143,82.57142857142857,79.85714285714286,2.142857142857143,2.142857142857143,2.8571428571428568,2.7142857142857144,49,32,29,48,44,48,48,64,76
1.542857142857143,0.0,32.31428571428571,32.67142857142857,24.385714285714286,24.357142857142854,28.52857142857143,27.985714285714288,83.42857142857143,80.85714285714286,84.0,82.57142857142857,2.142857142857143,2.0,2.142857142857143,2.8571428571428568,76,49,32,29,48,44,48,48,88
0.0,0.6428571428571429,32.67142857142857,33.4,24.214285714285715,24.04285714285714,28.728571428571428,28.52857142857143,80.85714285714286,80.71428571428571,83.42857142857143,84.0,2.0,2.142857142857143,2.142857142857143,2.142857142857143,88,76,49,32,29,48,44,48,89
0.0,1.542857142857143,33.4,34.214285714285715,24.52857142857143,24.385714285714286,29.314285714285717,28.728571428571428,80.71428571428571,82.14285714285714,80.85714285714286,83.42857142857143,2.142857142857143,2.0,2.0,2.142857142857143,89,88,76,49,32,29,48,44,107
0.1142857142857143,0.0,34.214285714285715,33.27142857142858,24.71428571428571,24.214285714285715,28.75714285714286,29.314285714285717,82.14285714285714,83.0,80.71428571428571,80.85714285714286,2.0,2.142857142857143,2.142857142857143,2.0,107,89,88,76,49,32,29,48,126
7.414285714285714,0.0,33.27142857142858,33.528571428571425,24.942857142857147,24.52857142857143,29.02857142857143,28.75714285714286,83.0,85.0,82.14285714285714,80.71428571428571,2.142857142857143,1.8571428571428568,2.0,2.142857142857143,126,107,89,88,76,49,32,29,151
1.6,0.1142857142857143,33.528571428571425,33.0,24.45714285714286,24.71428571428571,28.885714285714283,29.02857142857143,85.0,82.14285714285714,83.0,82.14285714285714,1.8571428571428568,1.5714285714285714,2.142857142857143,2.0,151,126,107,89,88,76,49,32,176
2.0571428571428574,7.414285714285714,33.0,31.37142857142857,24.32857142857143,24.942857142857147,28.185714285714283,28.885714285714283,82.14285714285714,81.71428571428571,85.0,83.0,1.5714285714285714,1.8571428571428568,1.8571428571428568,2.142857142857143,176,151,126,107,89,88,76,49,253
7.971428571428571,1.6,31.37142857142857,31.942857142857147,25.285714285714285,24.45714285714286,28.214285714285715,28.185714285714283,81.71428571428571,84.42857142857143,82.14285714285714,85.0,1.8571428571428568,1.5714285714285714,1.5714285714285714,1.8571428571428568,253,176,151,126,107,89,88,76,337
1.6,2.0571428571428574,31.942857142857147,33.114285714285714,25.857142857142854,24.32857142857143,28.74285714285714,28.214285714285715,84.42857142857143,83.57142857142857,81.71428571428571,82.14285714285714,1.5714285714285714,1.5714285714285714,1.8571428571428568,1.5714285714285714,337,253,176,151,126,107,89,88,345
4.514285714285714,7.971428571428571,33.114285714285714,33.357142857142854,25.271428571428572,25.285714285714285,29.342857142857145,28.74285714285714,83.57142857142857,84.0,84.42857142857143,81.71428571428571,1.5714285714285714,1.7142857142857142,1.5714285714285714,1.8571428571428568,345,337,253,176,151,126,107,89,428
1.4,1.6,33.357142857142854,33.428571428571416,25.314285714285717,25.857142857142854,29.685714285714283,29.342857142857145,84.0,85.42857142857143,83.57142857142857,84.42857142857143,1.7142857142857142,1.2857142857142858,1.5714285714285714,1.5714285714285714,428,345,337,253,176,151,126,107,435
0.31428571428571433,4.514285714285714,33.428571428571416,32.385714285714286,25.814285714285717,25.271428571428572,28.857142857142854,29.685714285714283,85.42857142857143,85.0,84.0,83.57142857142857,1.2857142857142858,1.2857142857142858,1.7142857142857142,1.5714285714285714,435,428,345,337,253,176,151,126,429
3.8571428571428568,1.4,32.385714285714286,32.214285714285715,25.78571428571429,25.314285714285717,28.785714285714285,28.857142857142854,85.0,84.0,85.42857142857143,84.0,1.2857142857142858,1.5714285714285714,1.2857142857142858,1.7142857142857142,429,435,428,345,337,253,176,151,355
1.7,0.31428571428571433,32.214285714285715,33.128571428571426,25.2,25.814285714285717,29.485714285714288,28.785714285714285,84.0,85.71428571428571,85.0,85.42857142857143,1.5714285714285714,1.7142857142857142,1.2857142857142858,1.2857142857142858,355,429,435,428,345,337,253,176,357
0.9714285714285716,3.8571428571428568,33.128571428571426,33.4,25.271428571428572,25.78571428571429,29.6,29.485714285714288,85.71428571428571,86.0,84.0,85.0,1.7142857142857142,1.4285714285714286,1.5714285714285714,1.2857142857142858,357,355,429,435,428,345,337,253,339
4.942857142857143,1.7,33.4,32.885714285714286,24.9,25.2,29.07142857142857,29.6,86.0,84.57142857142857,85.71428571428571,84.0,1.4285714285714286,1.8571428571428568,1.7142857142857142,1.5714285714285714,339,357,355,429,435,428,345,337,263
0.9,0.9714285714285716,32.885714285714286,32.75714285714286,24.4,25.271428571428572,29.02857142857143,29.07142857142857,84.57142857142857,85.42857142857143,86.0,85.71428571428571,1.8571428571428568,2.0,1.4285714285714286,1.7142857142857142,263,339,357,355,429,435,428,345,239
2.7857142857142856,4.942857142857143,32.75714285714286,32.385714285714286,24.82857142857143,24.9,28.67142857142857,29.02857142857143,85.42857142857143,84.28571428571429,84.57142857142857,86.0,2.0,1.8571428571428568,1.8571428571428568,1.4285714285714286,239,263,339,357,355,429,435,428,205
5.728571428571428,0.9,32.385714285714286,31.771428571428572,24.271428571428572,24.4,28.114285714285717,28.67142857142857,84.28571428571429,85.14285714285714,85.42857142857143,84.57142857142857,1.8571428571428568,1.8571428571428568,2.0,1.8571428571428568,205,239,263,339,357,355,429,435,184
6.3,2.7857142857142856,31.771428571428572,31.857142857142854,24.342857142857138,24.82857142857143,28.357142857142854,28.114285714285717,85.14285714285714,84.57142857142857,84.28571428571429,85.42857142857143,1.8571428571428568,1.4285714285714286,1.8571428571428568,2.0,184,205,239,263,339,357,355,429,182
17.12857142857143,5.728571428571428,31.857142857142854,32.042857142857144,24.714285714285715,24.271428571428572,28.142857142857146,28.357142857142854,84.57142857142857,84.28571428571429,85.14285714285714,84.28571428571429,1.4285714285714286,1.7142857142857142,1.8571428571428568,1.8571428571428568,182,184,205,239,263,339,357,355,171
6.200000000000001,6.3,32.042857142857144,31.97142857142857,24.757142857142853,24.342857142857138,28.17142857142857,28.142857142857146,84.28571428571429,84.71428571428571,84.57142857142857,85.14285714285714,1.7142857142857142,1.5714285714285714,1.4285714285714286,1.8571428571428568,171,182,184,205,239,263,339,357,113
2.071428571428572,17.12857142857143,31.97142857142857,31.58571428571429,24.47142857142857,24.714285714285715,28.157142857142855,28.17142857142857,84.71428571428571,80.85714285714286,84.28571428571429,84.57142857142857,1.5714285714285714,1.7142857142857142,1.7142857142857142,1.4285714285714286,113,171,182,184,205,239,263,339,93
10.771428571428574,6.200000000000001,31.58571428571429,31.9,24.82857142857143,24.757142857142853,28.357142857142854,28.157142857142855,80.85714285714286,85.42857142857143,84.71428571428571,84.28571428571429,1.7142857142857142,1.5714285714285714,1.5714285714285714,1.7142857142857142,93,113,171,182,184,205,239,263,88
16.057142857142857,2.071428571428572,31.9,31.485714285714288,23.8,24.47142857142857,28.0,28.357142857142854,85.42857142857143,84.14285714285714,80.85714285714286,84.71428571428571,1.5714285714285714,2.2857142857142856,1.7142857142857142,1.5714285714285714,88,93,113,171,182,184,205,239,53
5.257142857142857,10.771428571428574,31.485714285714288,32.42857142857143,24.357142857142854,24.82857142857143,28.642857142857146,28.0,84.14285714285714,81.71428571428571,85.42857142857143,80.85714285714286,2.2857142857142856,1.8571428571428568,1.5714285714285714,1.7142857142857142,53,88,93,113,171,182,184,205,64
4.428571428571429,16.057142857142857,32.42857142857143,31.271428571428572,24.571428571428577,23.8,27.557142857142853,28.642857142857146,81.71428571428571,82.0,84.14285714285714,85.42857142857143,1.8571428571428568,1.5714285714285714,2.2857142857142856,1.5714285714285714,64,53,88,93,113,171,182,184,71
10.114285714285717,5.257142857142857,31.271428571428572,32.1,23.82857142857143,24.357142857142854,28.214285714285715,27.557142857142853,82.0,82.57142857142857,81.71428571428571,84.14285714285714,1.5714285714285714,1.4285714285714286,1.8571428571428568,2.2857142857142856,71,64,53,88,93,113,171,182,32
0.8,4.428571428571429,32.1,32.4,24.314285714285717,24.571428571428577,28.5,28.214285714285715,82.57142857142857,86.14285714285714,82.0,81.71428571428571,1.4285714285714286,1.7142857142857142,1.5714285714285714,1.8571428571428568,32,71,64,53,88,93,113,171,36
6.871428571428572,10.114285714285717,32.4,31.942857142857147,24.6,23.82857142857143,27.9,28.5,86.14285714285714,84.85714285714286,82.57142857142857,82.0,1.7142857142857142,1.5714285714285714,1.4285714285714286,1.5714285714285714,36,32,71,64,53,88,93,113,25
0.6285714285714287,0.8,31.942857142857147,32.67142857142857,24.75714285714286,24.314285714285717,28.514285714285716,27.9,84.85714285714286,84.0,86.14285714285714,82.57142857142857,1.5714285714285714,1.8571428571428568,1.7142857142857142,1.4285714285714286,25,36,32,71,64,53,88,93,32
4.5,6.871428571428572,32.67142857142857,32.6,24.67142857142857,24.6,28.614285714285717,28.514285714285716,84.0,84.57142857142857,84.85714285714286,86.14285714285714,1.8571428571428568,1.4285714285714286,1.5714285714285714,1.7142857142857142,32,25,36,32,71,64,53,88,29
2.8428571428571425,0.6285714285714287,32.6,32.285714285714285,24.52857142857143,24.75714285714286,28.542857142857148,28.614285714285717,84.57142857142857,86.14285714285714,84.0,84.85714285714286,1.4285714285714286,1.8571428571428568,1.8571428571428568,1.5714285714285714,29,32,25,36,32,71,64,53,14
0.7,4.5,32.285714285714285,32.75714285714285,24.1,24.67142857142857,28.728571428571428,28.542857142857148,86.14285714285714,85.14285714285714,84.57142857142857,84.0,1.8571428571428568,1.8571428571428568,1.4285714285714286,1.8571428571428568,14,29,32,25,36,32,71,64,15
1.9428571428571424,2.8428571428571425,32.75714285714285,33.357142857142854,24.428571428571434,24.52857142857143,28.95714285714286,28.728571428571428,85.14285714285714,85.14285714285714,86.14285714285714,84.57142857142857,1.8571428571428568,1.4285714285714286,1.8571428571428568,1.4285714285714286,15,14,29,32,25,36,32,71,47
16.62857142857143,0.7,33.357142857142854,32.22857142857142,24.342857142857145,24.1,28.17142857142857,28.95714285714286,85.14285714285714,84.85714285714286,85.14285714285714,86.14285714285714,1.4285714285714286,1.5714285714285714,1.8571428571428568,1.8571428571428568,47,15,14,29,32,25,36,32,38
